X;Y;osm_id;name;operator;accepts_bottle;indoor;offers_cold_water;offers_warm_water;offers_hot_water;fee;description;com_insee;com_nom
2.3584682;48.8281909997349;node/1000473141;;JCDecaux;;;;;;no;;75056;Paris
2.3591009;48.8846453997209;node/1030473686;;;;;;;;no;;75056;Paris
2.2276925;48.8691038997248;node/1037077467;Fontaine Wallace;;;;;;;;;92073;Suresnes
2.3309461;48.8323293997339;node/1049759493;;JCDecaux;;;;;;no;;75056;Paris
2.5103826;48.9590424997025;node/1077616788;;;;;;;;;;93005;Aulnay-sous-Bois
2.2356261;48.8263463997354;node/1100622799;;;;;;;;;;92012;Boulogne-Billancourt
2.3962996;48.8495778997296;node/1118371558;;JCDecaux;;;;;;no;;75056;Paris
2.3123689;48.8691908997247;node/1118492966;;;;;;;;;;75056;Paris
2.312787;48.8694476997247;node/1118492968;;JCDecaux;;;;;;no;;75056;Paris
2.3224922;48.8648960997258;node/1128854285;Toilettes des Tuileries;;;;;;;yes;;75056;Paris
2.3203574;48.8313289997341;node/1133782584;;;;;;;;;;75056;Paris
2.3201884;48.8316538997341;node/1133782592;;JCDecaux;;;;;;no;;75056;Paris
2.2684237;48.8226066997363;node/1146779384;;;;;;;;;;92040;Issy-les-Moulineaux
2.5833173;48.7990089997421;node/1176804491;;;;;;;;;;94059;Le Plessis-Trévise
2.3263716;48.8133538997386;node/1217532184;;;;;;;;;;92049;Montrouge
2.3891218;48.8592325997272;node/1218358494;;JCDecaux;;;;;;no;;75056;Paris
2.3652261;48.868020399725;node/1225304390;;JCDecaux;;;;;;no;;75056;Paris
2.3628446;48.8678241997251;node/1225461849;;;;;;;;;;75056;Paris
2.2299939;48.8325808997338;node/1244722906;;;;;;;;;;92012;Boulogne-Billancourt
2.2320626;48.8330366997337;node/1244722908;;;;;;;;;;92012;Boulogne-Billancourt
2.3527274;48.8630891997263;node/1268502498;;JCDecaux;;;;;;no;;75056;Paris
2.5791287;48.840098999732;node/1274828361;;;;;;;;;;93051;Noisy-le-Grand
2.5784614;48.8383602997324;node/1274828369;;;;;;;;;;93051;Noisy-le-Grand
2.5789353;48.8396249997321;node/1274828388;;;;;;;;;;93051;Noisy-le-Grand
2.2363257;48.8909965997193;node/1282766450;;;;;;;;;;92062;Puteaux
2.379899;48.6688557997744;node/1295337369;;;;;;;;;;91687;Viry-Châtillon
2.3127647;48.8686719997249;node/1296654688;;;;;;;;;;75056;Paris
2.3110061;48.8671020997253;node/1296661285;;;;;;;;;;75056;Paris
2.3001932;48.8651956997258;node/1296677114;;JCDecaux;;;;;;no;;75056;Paris
2.3090971;48.880193099722;node/1297090319;;;;;;;;no;;75056;Paris
2.3109341;48.8450098997308;node/1298865255;Fontaine Wallace;;;;;;;;;75056;Paris
2.285956;48.8769302997228;node/1300607585;;JCDecaux;;;;;;no;;75056;Paris
2.3639241;48.8242964997359;node/1306563646;Fontaine Wallace;;;;;;;;Fontaine Wallace;75056;Paris
2.3886603;48.8933352997187;node/1309495610;;;;;;;;;;75056;Paris
2.3916574;48.8941742997186;node/1309495611;;;;;;;;;;75056;Paris
2.5523392;48.9364167997081;node/1309496831;Point d'eau;;;;;;;;;93071;Sevran
2.2855118;48.8412409997317;node/1316137749;;;;;;;;;;75056;Paris
2.3234435;48.8219931997365;node/1332087886;;;;;;;;;;75056;Paris
2.3407556;48.8211178997367;node/1337920334;;;yes;;;;;no;eau pétillante;75056;Paris
2.4858712;48.7965398997428;node/1337967409;;;;;;;;;;94068;Saint-Maur-des-Fossés
2.2817103;48.8362417997329;node/1369995206;;JCDecaux;;;;;;no;;75056;Paris
2.2571673;48.8484426997299;node/1369995224;;JCDecaux;;;;;;no;;75056;Paris
2.2667046;48.8571901997277;node/1369995231;;JCDecaux;;;;;;no;;75056;Paris
2.269084;48.8459338997305;node/1369995238;;JCDecaux;;;;;;no;;75056;Paris
2.2753976;48.8512734997292;node/1369995243;;JCDecaux;;;;;;no;;75056;Paris
2.2778948;48.8508295997293;node/1369995244;;JCDecaux;;;;;;no;;75056;Paris
2.2736425;48.8476768997301;node/1369995246;;JCDecaux;;;;;;no;;75056;Paris
2.3477217;48.8199639997369;node/1369995267;;JCDecaux;;;;;;no;;75056;Paris
2.3690202;48.8212401997366;node/1369995269;;JCDecaux;;;;;;no;;75056;Paris
2.3668592;48.8226662997363;node/1369995270;;JCDecaux;;;;;;no;;75056;Paris
2.3443347;48.8189881997372;node/1369995279;;JCDecaux;;;;;;no;;75056;Paris
2.3255069;48.831953999734;node/1369995311;;JCDecaux;;;;;;no;;75056;Paris
2.3280012;48.8289773997347;node/1369995319;;JCDecaux;;;;;;no;;75056;Paris
2.3263156;48.8296069997346;node/1369995323;;JCDecaux;;;;;;no;;75056;Paris
2.3262895;48.8256976997355;node/1369995327;;JCDecaux;;;;;;no;;75056;Paris
2.2904693;48.8448083997308;node/1369995339;;JCDecaux;;;;;;no;;75056;Paris
2.3150671;48.8256833997355;node/1369995342;;JCDecaux;;;;;;no;;75056;Paris
2.3113229;48.8249786997357;node/1369995347;;JCDecaux;;;;;;no;;75056;Paris
2.3033673;48.8282845997349;node/1369995356;;JCDecaux;;;;;;no;;75056;Paris
2.3089142;48.8460239997305;node/1369995368;;JCDecaux;;;;;;no;;75056;Paris
2.2979912;48.8528377997288;node/1369995383;;JCDecaux;;;;;;no;;75056;Paris
2.2959032;48.8551024997282;node/1369995387;;JCDecaux;;;;;;no;;75056;Paris
2.3312071;48.8330182997337;node/1369995406;;JCDecaux;;;;;;no;;75056;Paris
2.3368012;48.8347330997333;node/1369995425;;JCDecaux;;;;;;no;;75056;Paris
2.3321204;48.8348079997333;node/1369995427;;JCDecaux;;;;;;no;;75056;Paris
2.3463727;48.8349562997333;node/1369995441;;JCDecaux;;;;;;no;;75056;Paris
2.3374846;48.8417558997316;node/1369995457;;JCDecaux;;;;;;no;;75056;Paris
2.3486928;48.8416361997316;node/1369995461;;JCDecaux;;;;;;no;;75056;Paris
2.356537;48.828054399735;node/1369995466;;JCDecaux;;;;;;no;;75056;Paris
2.3581267;48.823935999736;node/1369995470;;JCDecaux;;;;;;no;;75056;Paris
2.3530964;48.8240640997359;node/1369995473;;JCDecaux;;;;;;no;;75056;Paris
2.3689798;48.8297759997345;node/1369995481;;JCDecaux;;;;;;no;;75056;Paris
2.334595;48.8527305997288;node/1369995516;;JCDecaux;;;;;;no;;75056;Paris
2.3309874;48.8544393997284;node/1369995518;;JCDecaux;;;;;;no;;75056;Paris
2.350201;48.8623090997265;node/1369995534;;JCDecaux;;;;;;no;;75056;Paris
2.3509604;48.8636619997261;node/1369995539;;JCDecaux;;;;;;no;;75056;Paris
2.3465409;48.8579670997275;node/1369995541;;JCDecaux;;;;;;no;;75056;Paris
2.3422091;48.8623380997265;node/1369995544;;JCDecaux;;;;;;no;;75056;Paris
2.3418325;48.8631574997262;node/1369995560;;JCDecaux;;;;;;no;;75056;Paris
2.3728567;48.8548797997283;node/1369995572;;JCDecaux;;;;;;no;;75056;Paris
2.3693862;48.8658467997256;node/1369995583;;JCDecaux;;;;;;no;;75056;Paris
2.3670401;48.8611136997268;node/1369995585;;JCDecaux;;;;;;no;;75056;Paris
2.3522484;48.8655058997257;node/1369995593;;JCDecaux;;;;;;no;;75056;Paris
2.3593611;48.8627490997264;node/1369995610;;JCDecaux;;;;;;no;;75056;Paris
2.3606992;48.860054099727;node/1369995613;;JCDecaux;;;;;;no;;75056;Paris
2.3601249;48.8649716997258;node/1369995618;;JCDecaux;;;;;;no;;75056;Paris
2.4018818;48.8436849997311;node/1369995621;;JCDecaux;;;;;;no;;75056;Paris
2.4046644;48.8404507997319;node/1369995628;;JCDecaux;;;;;;no;;75056;Paris
2.3782109;48.8396109997321;node/1369995632;;JCDecaux;;;;;;no;;75056;Paris
2.3920432;48.8405213997319;node/1369995636;;JCDecaux;;;;;;no;;75056;Paris
2.3835553;48.8556465997281;node/1369995657;;JCDecaux;;;;;;no;;75056;Paris
2.3776691;48.8541340997285;node/1369995663;;JCDecaux;;;;;;no;;75056;Paris
2.3936641;48.8495771997296;node/1369995666;;JCDecaux;;;;;;no;;75056;Paris
2.3937178;48.852140099729;node/1369995670;;JCDecaux;;;;;;no;;75056;Paris
2.3878882;48.8532862997287;node/1369995672;;JCDecaux;;;;;;no;;75056;Paris
2.3840312;48.8504196997294;node/1369995675;;JCDecaux;;;;;;no;;75056;Paris
2.3765509;48.8461068997305;node/1369995677;;JCDecaux;;;;;;no;;75056;Paris
2.3849035;48.8455897997306;node/1369995690;;JCDecaux;;;;;;no;;75056;Paris
2.3947167;48.8649409997258;node/1369995694;;JCDecaux;;;;;;no;;75056;Paris
2.3760806;48.8648881997258;node/1369995700;;JCDecaux;;;;;;no;;75056;Paris
2.38096;48.8656933997256;node/1369995703;;JCDecaux;;;;;;no;;75056;Paris
2.3924546;48.8574920997277;node/1369995706;;JCDecaux;;;;;;no;;75056;Paris
2.380956;48.8571810997277;node/1369995710;;JCDecaux;;;;;;no;;75056;Paris
2.3802421;48.8583166997275;node/1369995712;;JCDecaux;;;;;;no;;75056;Paris
2.3790692;48.8622861997265;node/1369995715;;JCDecaux;;;;;;no;;75056;Paris
2.3795196;48.864235799726;node/1369995718;;JCDecaux;;;;;;no;;75056;Paris
2.3897789;48.8662940997255;node/1369995733;;JCDecaux;;;;;;no;;75056;Paris
2.4025827;48.8491001997297;node/1369995735;;JCDecaux;;;;;;no;;75056;Paris
2.395963;48.8547525997283;node/1369995737;;JCDecaux;;;;;;no;;75056;Paris
2.4099677;48.8555987997281;node/1369995742;;JCDecaux;;;;;;no;;75056;Paris
2.4122506;48.8544514997284;node/1369995747;;JCDecaux;;;;;;no;;75056;Paris
2.4010269;48.860012899727;node/1369995750;;JCDecaux;;;;;;no;;75056;Paris
2.4091395;48.864134499726;node/1369995766;;JCDecaux;;;;;;no;;75056;Paris
2.4008134;48.8648848997258;node/1369995768;;JCDecaux;;;;;;no;;75056;Paris
2.3998304;48.8649095997258;node/1369995770;;JCDecaux;;;;;;no;;75056;Paris
2.2795767;48.8754315997232;node/1369995790;;JCDecaux;;;;;;no;;75056;Paris
2.2957079;48.8749687997233;node/1369995800;;JCDecaux;;;;;;no;;75056;Paris
2.3032074;48.8747600997234;node/1369995807;;JCDecaux;;;;;;no;;75056;Paris
2.2955369;48.8814962997217;node/1369995828;;JCDecaux;;;;;;no;;75056;Paris
2.2944799;48.8789243997223;node/1369995829;;JCDecaux;;;;;;no;;75056;Paris
2.3042137;48.8840231997211;node/1369995841;;JCDecaux;;;;;;no;;75056;Paris
2.294361;48.8875409997202;node/1369995847;;JCDecaux;;;;;;no;;75056;Paris
2.2860359;48.8818792997216;node/1369995850;;JCDecaux;;;;;;no;;75056;Paris
2.3280414;48.8958296997181;node/1369995899;;JCDecaux;;;;;;no;;75056;Paris
2.3196735;48.8908057997194;node/1369995901;;JCDecaux;;;;;;no;;75056;Paris
2.3271877;48.8919365997191;node/1369995903;;JCDecaux;;;;;;no;;75056;Paris
2.3189035;48.8894221997197;node/1369995906;;JCDecaux;;;;;;no;;75056;Paris
2.2921369;48.8896059997197;node/1369995914;;JCDecaux;;;;;;no;;92044;Levallois-Perret
2.3142962;48.8948441997184;node/1369995921;;JCDecaux;;;;;;no;;75056;Paris
2.3406343;48.8689246997248;node/1369995930;;JCDecaux;;;;;;no;;75056;Paris
2.3436533;48.8712976997242;node/1369995931;;JCDecaux;;;;;;no;;75056;Paris
2.3289709;48.884214699721;node/1369995934;;JCDecaux;;;;;;no;;75056;Paris
2.3335018;48.8835358997212;node/1369995953;;JCDecaux;;;;;;no;;75056;Paris
2.3455193;48.8816634997217;node/1369995954;;JCDecaux;;;;;;no;;75056;Paris
2.3459028;48.8832418997213;node/1369995956;;JCDecaux;;;;;;no;;75056;Paris
2.3474397;48.8834206997212;node/1369995958;;JCDecaux;;;;;;no;;75056;Paris
2.3488122;48.8837173997211;node/1369995960;;JCDecaux;;;;;;no;;75056;Paris
2.3613951;48.876300199723;node/1369995962;;JCDecaux;;;;;;no;;75056;Paris
2.3666005;48.8700248997245;node/1369995970;;JCDecaux;;;;;;no;;75056;Paris
2.3721884;48.876192099723;node/1369995973;;JCDecaux;;;;;;no;;75056;Paris
2.3640763;48.8725748997239;node/1369995985;;JCDecaux;;;;;;no;;75056;Paris
2.3708968;48.8774231997227;node/1369995992;;JCDecaux;;;;;;no;;75056;Paris
2.3513737;48.8704896997244;node/1369995994;;JCDecaux;;;;;;no;;75056;Paris
2.3545652;48.8707509997244;node/1369995997;;JCDecaux;;;;;;no;;75056;Paris
2.3561875;48.8689970997248;node/1369995999;;JCDecaux;;;;;;no;;75056;Paris
2.3549458;48.8850621997208;node/1369996013;;JCDecaux;;;;;;no;;75056;Paris
2.336825;48.8934571997187;node/1369996024;;JCDecaux;;;;;;no;;75056;Paris
2.3352157;48.8917826997192;node/1369996029;;JCDecaux;;;;;;no;;75056;Paris
2.337703;48.8990149997174;node/1369996033;;JCDecaux;;;;;;no;;75056;Paris
2.3444589;48.8993845997173;node/1369996039;;JCDecaux;;;;;;no;;75056;Paris
2.3439694;48.8991984997173;node/1369996043;;JCDecaux;;;;;;no;;75056;Paris
2.3382747;48.896557599718;node/1369996045;;JCDecaux;;;;;;no;;75056;Paris
2.3460043;48.8957771997181;node/1369996046;;JCDecaux;;;;;;no;;75056;Paris
2.3346286;48.896421199718;node/1369996064;;JCDecaux;;;;;;no;;75056;Paris
2.345165;48.8890751997198;node/1369996066;;JCDecaux;;;;;;no;;75056;Paris
2.3351104;48.900594299717;node/1369996068;;JCDecaux;;;;;;no;;75056;Paris
2.3444409;48.9011436997168;node/1369996071;;JCDecaux;;;;;;no;;75056;Paris
2.3438045;48.9008013997169;node/1369996072;;JCDecaux;;;;;;no;;75056;Paris
2.3546149;48.8904669997195;node/1369996074;;JCDecaux;;;;;;no;;75056;Paris
2.3588496;48.8950871997183;node/1369996078;;JCDecaux;;;;;;no;;75056;Paris
2.3898931;48.8684213997249;node/1369996096;;JCDecaux;;;;;;no;;75056;Paris
2.3752897;48.8734757997237;node/1369996098;;JCDecaux;;;;;;no;;75056;Paris
2.3766303;48.872276999724;node/1369996100;;JCDecaux;;;;;;no;;75056;Paris
2.3897544;48.8736764997236;node/1369996104;;JCDecaux;;;;;;no;;75056;Paris
2.3920585;48.8719295997241;node/1369996111;;JCDecaux;;;;;;no;;75056;Paris
2.393088;48.8889460997199;node/1369996114;;JCDecaux;;;;;;no;;75056;Paris
2.3758386;48.8872329997203;node/1369996116;;JCDecaux;;;;;;no;;75056;Paris
2.3790559;48.8888225997199;node/1369996118;;JCDecaux;;;;;;no;;75056;Paris
2.3814278;48.8830275997213;node/1369996121;;JCDecaux;;;;;;no;;75056;Paris
2.3782561;48.8786145997224;node/1369996123;;JCDecaux;;;;;;no;;75056;Paris
2.38103;48.8855285997207;node/1369996126;;JCDecaux;;;;;;no;;75056;Paris
2.3834697;48.8835071997212;node/1369996128;;JCDecaux;;;;;;no;;75056;Paris
2.4091861;48.8707345997244;node/1369996137;;JCDecaux;;;;;;no;;75056;Paris
2.3977841;48.8755533997232;node/1369996139;;JCDecaux;;;;;;no;;75056;Paris
2.3982036;48.8705804997244;node/1369996142;;JCDecaux;;;;;;no;;75056;Paris
2.4069542;48.8759278997231;node/1369996144;;JCDecaux;;;;;;no;;75056;Paris
2.3978501;48.8838932997211;node/1369996147;;JCDecaux;;;;;;no;;75056;Paris
2.3867765;48.8989739997173;node/1369996150;;JCDecaux;;;;;;no;;75056;Paris
2.349239;48.8538075997286;node/1381642409;;JCDecaux;;;;;;no;;75056;Paris
2.3490061;48.8536080997286;node/1381642410;;;;;;;;;;75056;Paris
2.2871923;48.7706386997492;node/1394071590;;;;;;;;;;92071;Sceaux
2.4201155;48.8408329997318;node/1396325692;;;;;;;;;;94067;Saint-Mandé
2.3632666;48.7910758997441;node/1437363496;;;;;;;;;;94076;Villejuif
2.2373362;48.8258018997355;node/1440253679;;;;;;;;;;92012;Boulogne-Billancourt
2.2357005;48.8261239997355;node/1440253721;;;;;;;;;;92012;Boulogne-Billancourt
2.2356428;48.8263675997354;node/1440253735;;;;;;;;;;92012;Boulogne-Billancourt
2.5113743;48.9226178997115;node/1446269703;Point d'eau;;;;;;;;;93005;Aulnay-sous-Bois
2.560963;48.9376904997078;node/1446269704;Point d'eau;;;;;;;;;93078;Villepinte
2.4579975;48.771634099749;node/1469097867;;;;;;;;;;94028;Créteil
2.4481474;48.7737876997484;node/1469097948;;;;;;;;;;94028;Créteil
2.3201666;48.8336788997336;node/1470773542;;;;;;;;;;75056;Paris
2.3197979;48.8338245997335;node/1470773543;;;;;;;;;;75056;Paris
2.4470977;48.7819114997464;node/1474391535;;;;;;;;;;94028;Créteil
2.5104455;48.8066063997403;node/1481491182;Fontaine Wallace;;;;;;;;;94068;Saint-Maur-des-Fossés
2.4958756;48.8047776997407;node/1481491246;;;;;;;;;;94068;Saint-Maur-des-Fossés
2.5043775;48.7890281997446;node/1481532313;;;;;;;;;;94068;Saint-Maur-des-Fossés
2.2725267;48.8870560997203;node/1488746011;;;;;;;;;;92051;Neuilly-sur-Seine
2.2763328;48.880489499722;node/1488746013;;;;;;;;;;92051;Neuilly-sur-Seine
2.2775354;48.8854004997207;node/1488927262;;;;;;;;;;92051;Neuilly-sur-Seine
2.3930476;48.8912247997193;node/1489177575;;;;;;;;;;75056;Paris
2.391245;48.8946013997185;node/1489177686;;;;;;;;;;75056;Paris
2.34922;48.8526999997288;node/1504407848;Notre-Dame;;;;;;;;;75056;Paris
2.34753;48.8517999997291;node/1504407933;Square Rene Viviani;;;;;;;;Found near Eglise Saint Julien le Pauvre;75056;Paris
2.2587352;48.9013408997168;node/1514617508;;;;;;;;;;92026;Courbevoie
2.4378379;48.88827689972;node/1538262066;Point d'eau;;;;;;;;;93063;Romainville
2.4232545;48.8242643997359;node/1539271406;;;;;;;;;;75056;Paris
2.3438221;48.8674387997252;node/1542715932;;JCDecaux;;;;;;no;;75056;Paris
2.4064887;48.8387841997323;node/1582918017;;;;;;;;;;75056;Paris
2.2925165;48.7949742997432;node/1587682945;;;;;;;;;;92032;Fontenay-aux-Roses
2.3166034;48.9182841997126;node/1596015554;;;;;;;;;;92004;Asnières-sur-Seine
2.4662474;48.9467794997055;node/1604142311;;;;;;;;;;93007;Le Blanc-Mesnil
2.5146237;48.7924330997438;node/1643358123;;;;;;;;;;94068;Saint-Maur-des-Fossés
2.3262397;48.8321455997339;node/1669949465;;;;;;;;;;75056;Paris
2.4074643;48.8471068997302;node/1676570196;;JCDecaux;;;;;;no;;75056;Paris
2.3464552;48.8608217997268;node/1678185719;;;;;;;;;;75056;Paris
2.2728757;48.8685506997249;node/1698057882;;;;;;;;;;75056;Paris
2.361607;48.8751010997233;node/1700445942;Fontaine;;;;;;;;;75056;Paris
2.4418585;48.8449386997308;node/1723692148;Petite Fontaine Wallace;;;;;;;;;75056;Paris
2.2490071;48.8725075997239;node/1745776058;;;;;;;;;;75056;Paris
2.2448905;48.8687856997249;node/1745776061;;;;;;;;;;75056;Paris
2.2502871;48.8735491997237;node/1745776079;Petite Fontaine Wallace;;;;;;;;;75056;Paris
2.2490511;48.8706425997244;node/1745776081;;;;;;;;;;75056;Paris
2.2464422;48.8703477997245;node/1745776087;;;;;;;;;;75056;Paris
2.2477712;48.8729281997238;node/1745776097;;;;;;;;;;75056;Paris
2.2509255;48.8734221997237;node/1745781759;;;;;;;;;;75056;Paris
2.2431129;48.8670403997253;node/1745781788;;;;;;;;;;75056;Paris
2.2470412;48.8687891997249;node/1745928809;;;;;;;;;;75056;Paris
2.4098056;48.8516632997291;node/1749579545;;;;;;;;;;75056;Paris
2.4009571;48.860024899727;node/1765343099;;;;;;;;;;75056;Paris
2.4874003;48.843895899731;node/1765354434;;;;;;;;;;94052;Nogent-sur-Marne
2.3989762;48.8589057997273;node/1769570908;;;;;;;;;;75056;Paris
2.2412121;48.8809618997218;node/1786081786;;;yes;;;;;no;;92062;Puteaux
2.3708347;48.9267639997105;node/1792387493;;;;;;;;;;93066;Saint-Denis
2.4779815;48.8009980997417;node/1799096171;;;;;;;;;;94068;Saint-Maur-des-Fossés
2.2995053;48.763360599751;node/1805270679;;;;;;;;;;92002;Antony
2.3041792;48.7635928997509;node/1805270684;;;;;;;;;;92002;Antony
2.3020703;48.7694502997495;node/1805270696;;;;;;;;;;92071;Sceaux
2.3341484;48.7739847997484;node/1812744939;;;;;;;;;;94038;L'Haÿ-les-Roses
2.4014635;48.855956899728;node/1813022100;;;;;;;;;;75056;Paris
2.4816312;48.7910730997441;node/1816109599;;;;;;;;;;94068;Saint-Maur-des-Fossés
2.3041231;48.7717161997489;node/1827641160;;;;;;;;;;92071;Sceaux
2.2995134;48.7752497997481;node/1827641162;;;;;;;;;;92071;Sceaux
2.2914257;48.7669222997501;node/1830693114;;;;;;;;;;92071;Sceaux
2.1711497;48.8615760997266;node/1831048431;;;yes;;;;;no;;92063;Rueil-Malmaison
2.3155823;48.8902558997195;node/1835270689;;;;;;;;;;75056;Paris
2.3143418;48.8909867997193;node/1836008551;;;;;;;;;;75056;Paris
2.3142685;48.8916561997192;node/1836008619;;;;;;;;;;75056;Paris
2.260275;48.7717074997489;node/1836098450;;;;;;;;;;92019;Châtenay-Malabry
2.5500784;48.8541635997285;node/1842586977;;;;;;;;;;93051;Noisy-le-Grand
2.5228296;48.852001799729;node/1842590882;;;;;;;;;;93051;Noisy-le-Grand
2.3648472;48.8089347997397;node/1844818760;;;;;;;;;;94043;Le Kremlin-Bicêtre
2.5317674;48.8538759997286;node/1855069339;;;;;;;;;;93050;Neuilly-sur-Marne
2.3287372;48.7961176997429;node/1855963054;;;;;;;;;;94016;Cachan
2.1716442;48.872101699724;node/1862936053;;;;;;;;;;92063;Rueil-Malmaison
2.3985349;48.8819046997216;node/1864841460;;;;;;;;;;75056;Paris
2.4003273;48.8590758997273;node/1864934717;;;;;;;;;;75056;Paris
2.3153097;48.8879168997201;node/1867790945;;;;;;;;;;75056;Paris
2.3155854;48.8879451997201;node/1867790949;;;;;;;;;;75056;Paris
2.3147632;48.8914701997192;node/1867791035;;;;;;;;;;75056;Paris
2.2547098;48.8988596997174;node/1870004379;;;;;;;;;;92026;Courbevoie
2.432756;48.8264003997354;node/1872454137;;;;;;;;;;75056;Paris
2.5421229;48.8526930997288;node/1873088225;;;;;;;;;;93051;Noisy-le-Grand
2.2946737;48.795540099743;node/1873185277;;;;;;;;;;92032;Fontenay-aux-Roses
2.2975886;48.8888780997199;node/1894577601;;JCDecaux;;;;;;no;;75056;Paris
2.4040943;48.852260799729;node/1907098254;Fontaine Wallace;;;;;;;;;75056;Paris
2.3575128;48.8189970997372;node/1907541403;;;;;;;;;;75056;Paris
2.3620094;48.8323794997339;node/1909881922;;;;;;;;;;75056;Paris
2.584592;48.8293673997346;node/1910614580;;;;;;;;;;93051;Noisy-le-Grand
2.2703912;48.8697461997246;node/1911264171;;;;;;;;;;75056;Paris
2.4091515;48.852053599729;node/1914228004;;;;;;;;;;75056;Paris
2.2578054;48.8954158997182;node/1918491936;;;;;;;;;;92026;Courbevoie
2.3619743;48.819884399737;node/1922026584;;;;;;;;;;75056;Paris
2.3338738;48.8195476997371;node/1924364095;;;;;;;;;;75056;Paris
2.3519723;48.8569677997278;node/1928870988;;;;;;;;;;75056;Paris
2.3481794;48.8499983997295;node/1930556607;;;;;;;;;;75056;Paris
2.2125149;48.8128383997387;node/1956351562;;;;;;;;;;92072;Sèvres
2.3929015;48.8895805997197;node/1958384464;Fontaine Eau de Paris;;;;;;;;;75056;Paris
2.3794407;48.8847067997209;node/1958441822;Fontaine Wallace;;;;;;;;;75056;Paris
2.218575;48.8444464997309;node/1987617171;;;;;;;;;;92064;Saint-Cloud
2.4240851;48.8420091997315;node/1991752294;;;;;;;;;;75056;Paris
2.3935397;48.8347427997333;node/2012779204;;JCDecaux;;;;;;no;;75056;Paris
2.4666949;48.8073432997401;node/2064918561;;;;;;;;;;94068;Saint-Maur-des-Fossés
2.4654517;48.8071595997401;node/2064918564;;;;;;;;;;94068;Saint-Maur-des-Fossés
2.3109587;48.8145294997383;node/2077633395;;;;;;;;;;92049;Montrouge
2.232529;48.8131943997386;node/2086192751;;;;;;;;;;92048;Meudon
2.4081918;48.7342939997582;node/2100901133;;;;;;;;;;94077;Villeneuve-le-Roi
2.3424021;48.8613842997267;node/2125707539;Fontaine de la Croix du Trahoir;;;;;;;;;75056;Paris
2.3543235;48.8232609997361;node/2134878791;;;;;;;;;;75056;Paris
2.3542283;48.8232750997361;node/2134878809;Fontaine Wallace;;;;;;;;;75056;Paris
2.299925;48.7735308997485;node/2161060988;;;;;;;;;;92071;Sceaux
2.1985906;48.8450196997307;node/2201476585;;;;;;;;;;92064;Saint-Cloud
2.3498025;48.8564818997279;node/2222201788;;;;;;;;no;;75056;Paris
2.3022176;48.835957999733;node/2239304423;;;;;;;;;;75056;Paris
2.315805;48.8252479997357;node/2252694196;;JCDecaux;;;;;;no;;75056;Paris
2.4694655;48.795658599743;node/2255670698;;;;;;;;;;94028;Créteil
2.3315301;48.823784899736;node/2273059043;Fontaine Wallace;;;;;;;;;75056;Paris
2.3969375;48.8632905997262;node/2274590385;;;;;;;;;;75056;Paris
2.3998209;48.8597102997271;node/2274590387;;;;;;;;;;75056;Paris
2.3751493;48.8303744997344;node/2282384922;;;;;;;;;;75056;Paris
2.3752633;48.8302574997344;node/2282384923;;;;;;;;no;;75056;Paris
2.259238;48.8286743997348;node/2296235892;;;;;;;;;;92040;Issy-les-Moulineaux
2.2420334;48.8052876997406;node/2302553976;;;;;;;;;;92048;Meudon
2.2413629;48.8054131997406;node/2302554025;;;;;;;;;;92048;Meudon
2.192017;48.8913678997193;node/2304089929;;;;;;;;;;92050;Nanterre
2.2959556;48.7723388997488;node/2320128114;;;;;;;;;;92071;Sceaux
2.304452;48.8008467997417;node/2320791745;Cimetière Communal de Bagneux;;;;;;;;;92007;Bagneux
2.3069301;48.8022336997414;node/2320806072;;;;;;;;;;92007;Bagneux
2.3085024;48.8055526997405;node/2320806074;;;;;;;;;;92007;Bagneux
2.387609;48.8930153997188;node/2323053526;;;;;;;;;;75056;Paris
2.1822672;48.8777667997227;node/2326363903;Fontaine Wallace;;;;;;;;;92063;Rueil-Malmaison
2.381415;48.8296234997346;node/2327299561;Fontaine Wallace;;;;;;;;;75056;Paris
2.3071584;48.8128036997388;node/2327991874;;;;;;;;;;92049;Montrouge
2.3072287;48.8132992997386;node/2327991909;;;;;;;;;;92049;Montrouge
2.5696753;48.7303332997592;node/2329718456;;;;;;;;;;94070;Santeny
2.22086;48.8930756997188;node/2344482870;;;;;;;;;;92050;Nanterre
2.2257381;48.8909623997193;node/2344482872;;;;;;;;;;92050;Nanterre
2.2241579;48.8920198997191;node/2344482875;;;;;;;;;;92050;Nanterre
2.2198113;48.8911362997193;node/2344482878;;;;;;;;;;92050;Nanterre
2.216126;48.892368999719;node/2344482879;;;;;;;;;;92050;Nanterre
2.2156298;48.8938449997186;node/2344482880;;;;;;;;;;92050;Nanterre
2.2169682;48.8941905997186;node/2344482882;;;;;;;;;;92050;Nanterre
2.2181618;48.8935028997187;node/2344482884;;;;;;;;;;92050;Nanterre
2.4152641;48.8300791997344;node/2357446181;;;;;;;;;;75056;Paris
2.3580774;48.9277571997102;node/2358290836;;;;;;;;;;93066;Saint-Denis
2.3634046;48.8683944997249;node/2358813312;;JCDecaux;;;;;;no;;75056;Paris
2.3871201;48.8419663997315;node/2361486519;;;;;;;;;;75056;Paris
2.2122499;48.8380583997325;node/2362233393;;;;;;;;;;92064;Saint-Cloud
2.2229948;48.8295351997346;node/2374917287;;;;;;;;;;92072;Sèvres
